longitude	latitude	pollinator
-116.3857874	34.07418145	synthetica
-116.3906383	34.06476076	synthetica
-116.3901563	34.07388922	synthetica
-116.2088072	34.07166559	synthetica
-116.3935589	34.07563477	synthetica
-116.3990574	34.07569322	synthetica
-116.2128012	34.07422515	synthetica
-116.411187	34.07385883	synthetica
-116.4182722	34.06042191	synthetica
-116.4184139	34.07534023	synthetica
-116.420133	34.0754162	synthetica
-116.4214177	34.07588235	synthetica
-116.4308112	34.07410956	synthetica
-116.3962547	34.07523004	synthetica
-116.2399304	34.07376124	synthetica
-116.3991354	34.07482102	synthetica
-116.3479118	34.07169985	synthetica
-116.1851927	34.07229504	synthetica
-116.4062558	34.07353168	synthetica
-116.270469	34.07288656	synthetica
-116.1868441	34.0676098	synthetica
-116.4015944	34.07178203	synthetica
-116.2331698	34.06992337	synthetica
-116.3938059	34.07221579	synthetica
-116.4137555	34.06894676	synthetica
-116.2299106	34.07033189	synthetica
-116.2759473	34.06515496	synthetica
-116.2717104	34.07109502	synthetica
-116.2267124	34.06850277	synthetica
-116.2730936	34.06983199	synthetica
-116.2334208	34.05176735	synthetica
-116.2977961	34.07032994	synthetica
-116.343414	34.07051087	synthetica
-116.2221146	34.06778749	synthetica
-116.3653385	34.07023697	synthetica
-116.184824	34.06873811	synthetica
-116.177894	34.06844002	synthetica
-116.1751139	34.06746614	synthetica
-116.1915943	34.06808115	synthetica
-116.167668	34.06857745	synthetica
-116.2367508	34.06742035	synthetica
-116.3395181	34.06777488	synthetica
-116.2836958	34.06523183	synthetica
-116.1946892	34.06740204	synthetica
-116.2186486	34.06824515	synthetica
-116.1995473	34.06782399	synthetica
-116.1889435	34.06322324	synthetica
-116.1686354	34.06597091	synthetica
-116.2410463	34.06270291	synthetica
-116.366465	34.06766695	synthetica
-116.4139988	34.06441364	synthetica
-116.2316655	34.06238699	synthetica
-116.3871423	34.0614152	synthetica
-116.1884078	34.06593841	synthetica
-116.3633888	34.06643706	synthetica
-116.2740726	34.06534208	synthetica
-116.4108334	34.06671046	synthetica
-116.3614537	34.05671799	synthetica
-116.2915182	34.0647625	synthetica
-116.1993322	34.04271954	synthetica
-116.2041629	34.06312454	synthetica
-116.2019899	34.06390926	synthetica
-116.3544525	34.06233747	synthetica
-116.3815786	34.06366688	synthetica
-116.2064324	34.06255187	synthetica
-116.1742919	34.06309841	synthetica
-116.2737298	34.06268823	synthetica
-116.2923735	34.06320786	synthetica
-116.2679259	34.06139799	synthetica
-116.3326289	34.06340032	synthetica
-116.2084879	34.06233609	synthetica
-116.3694205	34.06282765	synthetica
-116.4001085	34.06323754	synthetica
-116.207111	34.05835869	synthetica
-116.3343707	34.06227692	synthetica
-116.4038612	34.06212993	synthetica
-116.2778881	34.0578397	synthetica
-116.2728783	34.05727918	synthetica
-116.2620023	34.05918784	synthetica
-116.2639882	34.05839683	synthetica
-116.3947156	34.06059781	synthetica
-116.3836778	34.0536072	synthetica
-116.2245434	34.05893399	synthetica
-116.3926311	34.05899302	synthetica
-116.1619328	34.05551172	synthetica
-116.2171254	34.05755857	synthetica
-116.2681026	34.05702277	synthetica
-116.2049064	34.05781191	synthetica
-116.2206616	34.05567075	synthetica
-116.2429743	34.05607441	synthetica
-116.2645356	34.05781752	synthetica
-116.2078677	34.05406853	synthetica
-116.1527198	34.05138211	synthetica
-116.2191933	34.05607789	synthetica
-116.2779737	34.0572671	synthetica
-116.2757409	34.05735114	synthetica
-116.2563105	34.05695205	synthetica
-116.2599007	34.05685117	synthetica
-116.2655042	34.05540792	synthetica
-116.2634211	34.05521416	synthetica
-116.2457949	34.05389174	synthetica
-116.3484818	34.05449264	synthetica
-116.2746654	34.05575414	synthetica
-116.4010783	34.05566968	synthetica
-116.1848855	34.0509476	synthetica
-116.1596243	34.04903424	synthetica
-116.3446905	34.05366122	synthetica
-116.225829	34.05365085	synthetica
-116.2654775	34.05290235	synthetica
-116.2685085	34.05313568	synthetica
-116.3084212	34.0514826	synthetica
-116.3382918	34.05219348	synthetica
-116.1748031	34.05210236	synthetica
-116.2232964	34.04984037	synthetica
-116.2677576	34.04981765	synthetica
-116.2365707	34.05089909	synthetica
-116.3431408	34.04706312	synthetica
-116.3690742	34.04535606	synthetica
-116.1912271	34.05034034	synthetica
-116.3101251	34.03188048	synthetica
-116.1873549	34.05015962	synthetica
-116.3465351	34.0514898	synthetica
-116.3438769	34.04708907	synthetica
-116.2409911	34.04636075	synthetica
-116.2328276	34.04669693	synthetica
-116.2315186	34.04995122	synthetica
-116.1183569	34.04699718	synthetica
-116.3301644	34.04595164	synthetica
-116.2016313	34.04858452	synthetica
-116.2240965	34.04692528	synthetica
-116.3873571	34.04926046	synthetica
-116.2427059	34.04841832	synthetica
-116.2351511	34.04762873	synthetica
-116.2633985	34.04509238	synthetica
-116.3102546	34.04080493	synthetica
-116.3252867	34.04515838	synthetica
-116.2161707	34.04640143	synthetica
-116.2809179	34.04702585	synthetica
-116.2658899	34.04650517	synthetica
-116.2093297	34.04432989	synthetica
-116.3960204	34.04405673	synthetica
-116.263224	34.04389221	synthetica
-116.2127196	34.04283598	synthetica
-116.2436197	34.04128329	synthetica
-116.1832572	34.04136344	synthetica
-116.1747292	34.04235811	synthetica
-116.2588537	34.04360312	synthetica
-116.1123761	34.04244166	synthetica
-116.111904	34.04173329	synthetica
-116.2100559	34.04340811	synthetica
-116.2642203	34.04092975	synthetica
-116.2681292	34.04364857	synthetica
-116.1676741	34.04112858	synthetica
-116.2393582	34.03868667	synthetica
-116.1102893	34.04208486	synthetica
-116.3412842	34.04243941	synthetica
-116.3336606	34.04315623	synthetica
-116.3866651	34.04398406	synthetica
-116.3617299	34.0400271	synthetica
-116.193225	34.04267963	synthetica
-116.2690664	34.04355358	synthetica
-116.0227712	34.03657592	synthetica
-116.2326891	34.04243632	synthetica
-116.248979	34.04041276	synthetica
-116.2093684	34.04208276	synthetica
-116.1745733	34.03864281	synthetica
-116.2336515	34.04191868	synthetica
-116.2547685	34.04196033	synthetica
-116.267373	34.04201635	synthetica
-116.1904403	34.04152032	synthetica
-116.3144221	34.04216472	synthetica
-116.1750638	34.03982886	synthetica
-116.2092686	34.04053959	synthetica
-116.3307011	34.04182481	synthetica
-116.3836834	34.04203365	synthetica
-116.2075788	34.03963859	synthetica
-116.2448027	34.03829478	synthetica
-116.0880703	34.02040616	synthetica
-116.3806888	34.04114945	synthetica
-116.2074771	34.04018038	synthetica
-116.2287412	34.03781642	synthetica
-116.1799902	34.03856575	synthetica
-116.1953308	34.03886102	synthetica
-116.3404883	34.03835779	synthetica
-116.1201824	34.0341342	synthetica
-116.186827	34.03914929	synthetica
-116.1009526	34.03252346	synthetica
-116.3339842	34.02225795	synthetica
-116.2385898	34.03722285	synthetica
-116.3756646	34.03898078	synthetica
-116.0967532	34.03763872	synthetica
-116.1653413	34.03105394	synthetica
-116.103544	34.03615602	synthetica
-116.1070848	34.0370269	synthetica
-116.1795979	34.03768654	synthetica
-116.3825878	34.03760824	synthetica
-116.1720193	34.02891856	synthetica
-116.1115375	34.0358837	synthetica
-116.1323908	34.03614067	synthetica
-116.0981177	33.99238419	synthetica
-116.2282515	34.03396712	synthetica
-116.2051508	34.03534073	synthetica
-116.109467	34.03188823	synthetica
-116.1990292	34.03648993	synthetica
-116.3767964	34.03757693	synthetica
-116.2028366	34.03527558	synthetica
-116.1664451	34.03589217	synthetica
-116.3099485	34.03599019	synthetica
-116.1931436	34.03643605	synthetica
-116.1245844	34.03608641	synthetica
-116.1063431	34.03528847	synthetica
-116.1622108	34.00847655	synthetica
-116.1820486	34.03635143	synthetica
-116.1981406	34.03198366	synthetica
-116.124881	34.03552615	synthetica
-116.1140783	34.03440968	synthetica
-116.314607	34.02547166	synthetica
-116.1867011	34.03562782	synthetica
-116.1342704	34.03314163	synthetica
-116.1170245	34.03295779	synthetica
-116.1043142	34.03455158	synthetica
-116.1106295	34.03270587	synthetica
-116.1967957	34.03432752	synthetica
-116.1918376	34.03472724	synthetica
-116.1066167	34.03329832	synthetica
-116.1153872	34.03372391	synthetica
-116.1273393	34.02673869	synthetica
-116.2428028	34.03428936	synthetica
-116.1939514	34.03462065	synthetica
-116.1172802	34.03333866	synthetica
-116.1289823	34.03212109	synthetica
-116.3643619	34.03392748	synthetica
-116.1350669	34.03182501	synthetica
-116.1145633	34.03244368	synthetica
-116.1211117	34.0306895	synthetica
-116.3099925	34.03345664	synthetica
-116.1893711	34.03098696	synthetica
-116.1377791	34.02787891	synthetica
-116.3166684	34.03222939	synthetica
-116.2021335	34.03206415	synthetica
-116.1309367	34.03079872	synthetica
-116.116308	34.03120612	synthetica
-116.016654	34.02967669	synthetica
-116.1182939	34.03046291	synthetica
-116.1906335	34.02508227	synthetica
-116.1208819	34.02487176	synthetica
-116.117754	34.03004083	synthetica
-116.0797512	34.02954282	synthetica
-116.3092917	34.02853045	synthetica
-116.1512502	34.02997084	synthetica
-116.1130663	34.02973166	synthetica
-116.183334	34.0297221	synthetica
-116.1511929	34.02936209	synthetica
-116.1177466	34.02905062	synthetica
-116.4008699	34.02918926	synthetica
-116.0786938	34.0265632	synthetica
-116.1176704	34.02848062	synthetica
-116.1416963	34.02826675	synthetica
-116.1560541	34.02783676	synthetica
-116.3115484	33.99659782	synthetica
-116.1414643	34.02584069	synthetica
-116.1756632	34.02745778	synthetica
-116.1863012	34.02225984	synthetica
-116.344315	34.02746136	synthetica
-116.1843378	34.02606395	synthetica
-116.0797541	34.02559498	synthetica
-116.1537998	34.02574197	synthetica
-116.3272459	34.02433952	synthetica
-116.1362667	34.02676059	synthetica
-116.027169	34.02147634	synthetica
-116.1396793	34.02650869	synthetica
-116.3186575	34.02602341	synthetica
-116.0798416	34.0246655	synthetica
-116.1464155	34.02467497	synthetica
-116.0788172	34.02239563	synthetica
-116.0099516	34.02202309	synthetica
-116.1516911	34.02345795	synthetica
-116.1204761	34.02307558	synthetica
-116.1250155	34.02402373	synthetica
-116.149372	34.02305111	synthetica
-116.1269694	34.02390252	synthetica
-116.1236832	34.02380786	synthetica
-116.015622	34.01895647	synthetica
-116.1820348	34.02278044	synthetica
-116.0206852	34.01206814	synthetica
-116.1808515	34.02261191	synthetica
-116.0140396	34.02077042	synthetica
-116.0223893	34.02027059	synthetica
-116.0301871	34.00938697	synthetica
-116.1180726	34.022687	synthetica
-116.0126702	34.01804301	synthetica
-116.0350694	34.01924519	synthetica
-116.1445197	34.02121905	synthetica
-116.1695995	34.02155426	synthetica
-116.1246416	34.01973393	synthetica
-116.0359811	34.01945806	synthetica
-116.2962571	34.02245805	synthetica
-116.0391223	34.01983264	synthetica
-116.1818418	34.02090286	synthetica
-116.4005901	34.02261567	synthetica
-116.179001	34.01457405	synthetica
-116.086254	34.0169115	synthetica
-116.0420137	34.01998854	synthetica
-116.287919	34.01768927	synthetica
-116.0225118	34.01782967	synthetica
-116.0314743	34.015038	synthetica
-116.0388028	34.01665154	synthetica
-116.0352255	34.01698663	synthetica
-116.1247409	34.01782379	synthetica
-116.0364049	34.0152368	synthetica
-116.1884333	34.01704102	synthetica
-116.0193374	34.00400587	synthetica
-116.2897814	34.01756009	synthetica
-116.1255657	34.01727429	synthetica
-116.1831209	34.01531466	synthetica
-116.2849081	34.01242555	synthetica
-116.1589762	34.01430416	synthetica
-116.0434179	34.00954842	synthetica
-116.0179367	34.01416373	synthetica
-116.1494058	34.01373069	synthetica
-116.3194018	34.01248508	synthetica
-116.1196157	34.01126071	synthetica
-116.0234596	34.00056955	synthetica
-116.0700111	34.01315145	synthetica
-116.0441967	34.01387358	synthetica
-116.1896464	33.99280646	synthetica
-116.1924495	33.99660998	synthetica
-116.0996294	34.01181183	synthetica
-116.0730133	34.00998072	synthetica
-116.1002291	34.01214611	synthetica
-116.2871945	34.01065403	synthetica
-116.1177846	34.01055167	synthetica
-116.1752502	34.01050703	synthetica
-116.1676943	34.01122618	synthetica
-116.1183657	34.00988414	synthetica
-116.0727553	34.00901908	synthetica
-116.023751	34.00744966	synthetica
-116.1210082	34.01009131	synthetica
-116.0543817	34.00862224	synthetica
-116.3418727	34.0089293	synthetica
-116.0150247	34.00861748	synthetica
-116.1187899	34.00131429	synthetica
-116.2861918	34.00796765	synthetica
-116.3356029	34.00893554	synthetica
-116.1785755	34.00811255	synthetica
-116.2829309	34.00693048	synthetica
-116.1692456	34.00831406	synthetica
-116.1659595	34.00538811	synthetica
-116.1737313	34.00765179	synthetica
-116.1359252	34.00577312	synthetica
-116.2010484	34.00710354	synthetica
-116.162994	34.00337493	synthetica
-116.1706566	34.00453659	synthetica
-116.139795	34.00681343	synthetica
-116.1990587	34.0048959	synthetica
-116.0170838	34.0039174	synthetica
-116.3406277	34.00709873	synthetica
-116.3393992	34.00629787	synthetica
-116.1439283	34.00348437	synthetica
-116.2741343	33.99927898	synthetica
-116.1655359	33.97118649	synthetica
-116.1143342	34.00285817	synthetica
-116.0279265	34.00398268	synthetica
-116.1311183	34.00387056	synthetica
-116.3160575	34.00400666	synthetica
-116.1145447	33.9908079	synthetica
-116.2039545	33.99967046	synthetica
-116.2829448	34.00498089	synthetica
-116.0756162	34.00348066	synthetica
-116.1651166	34.00334208	synthetica
-116.3416558	34.00325169	synthetica
-116.1423081	34.00311573	synthetica
-116.0391719	34.00301941	synthetica
-116.1405985	34.00152826	synthetica
-116.0708939	34.00252107	synthetica
-116.0477795	33.99897994	synthetica
-116.0719265	34.00130373	synthetica
-116.3001748	33.99392547	synthetica
-116.2964998	34.00268784	synthetica
-116.3147186	34.00098036	synthetica
-116.0712801	33.99899205	synthetica
-116.1898466	33.996621	synthetica
-116.072912	33.99978088	synthetica
-116.1135313	33.99529488	synthetica
-116.1646976	33.99977463	synthetica
-116.2759267	33.99928141	synthetica
-116.1540147	33.98779582	synthetica
-116.3405392	33.99981252	synthetica
-116.1454732	33.99945517	synthetica
-116.2308811	33.99316508	synthetica
-116.0655918	33.99735616	synthetica
-116.2047789	33.9961947	synthetica
-116.3133996	33.99891821	synthetica
-116.2918058	33.99799012	synthetica
-116.2304705	33.99665674	synthetica
-116.3417809	33.98912677	synthetica
-116.178885	33.98698977	synthetica
-116.1638059	33.99106533	synthetica
-116.0705966	33.99068092	synthetica
-116.2648638	33.99243114	synthetica
-116.1988848	33.99296667	synthetica
-116.0856615	33.99287316	synthetica
-116.0861659	33.99385717	synthetica
-116.1199574	33.99191357	synthetica
-116.0781288	33.99394637	synthetica
-116.0814824	33.99124152	synthetica
-116.0718701	33.97132011	synthetica
-116.2013305	33.99361961	synthetica
-116.0783788	33.99293281	synthetica
-116.1818928	33.99216258	synthetica
-116.0774096	33.99268872	synthetica
-116.146578	33.99252195	synthetica
-116.1862726	33.99267395	synthetica
-116.0729831	33.99198504	synthetica
-116.0946771	33.98199315	synthetica
-116.1994077	33.99277376	synthetica
-116.3066702	33.99197346	synthetica
-116.0683725	33.98951924	synthetica
-116.1861099	33.99022649	synthetica
-116.0805311	33.99116312	synthetica
-116.1528041	33.99065824	synthetica
-116.2136739	33.97832011	synthetica
-116.1086916	33.97091561	synthetica
-116.1992877	33.99086084	synthetica
-116.0673088	33.98858158	synthetica
-116.1495171	33.98966338	synthetica
-116.0653067	33.98477752	synthetica
-116.3400468	33.99027871	synthetica
-116.3008767	33.98610994	synthetica
-116.1639002	33.98936258	synthetica
-116.1071481	33.98773292	synthetica
-116.1940037	33.98880302	synthetica
-116.1231575	33.98700415	synthetica
-116.2221695	33.98877281	synthetica
-116.1084118	33.98831144	synthetica
-116.3486057	33.98873897	synthetica
-116.1545291	33.97033043	synthetica
-116.0917352	33.98247606	synthetica
-116.1213657	33.9872949	synthetica
-116.2175921	33.98672122	synthetica
-116.07904	33.98621855	synthetica
-116.341408	33.98566125	synthetica
-116.1736664	33.98521666	synthetica
-116.1204653	33.97931099	synthetica
-116.2586402	33.97970253	synthetica
-116.1525759	33.98546523	synthetica
-116.2633665	33.9855164	synthetica
-116.0942972	33.97933728	synthetica
-116.0653102	33.97806842	synthetica
-116.2159383	33.98455928	synthetica
-116.1515683	33.98399344	synthetica
-116.1547053	33.98317511	synthetica
-116.2216074	33.98290693	synthetica
-116.1658521	33.98208171	synthetica
-116.2241956	33.98223585	synthetica
-116.172311	33.97973064	synthetica
-116.3346233	33.9822534	synthetica
